hotel_id,hotel_name,city,rating,cost,facilities
995,"The Fern Residency, Noida",noida,4.9,7208,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
996,Regenta Central Noida,noida,3.1,1565,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service, Airport shuttle"
997,Taj Studios Private Luxury Studio Apartment Central Noida,noida,3.7,4494,"Sleeps 2, 1 bedroom, Air conditioning, Elevator, Fireplace, Kitchen, Cable TV, Paid parking, Free Wi-Fi"
998,Hotel White Castle,noida,3.9,3379,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
999,"Fortune Sector 27, Noida - Member ITC's hotel group",noida,4.9,9810,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
1000,Hyphen Business Hotels,noida,4.7,6607,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle"
1001,Park Ascent,noida,3.2,1662,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service"
1002,Mosaic Hotel Noida,noida,4.4,2615,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
1003,The Taj Studios .Com,noida,4.1,5261,
1004,Shacon Suites,noida,5.0,10977,"Free Wi-Fi, Kitchen, Full-service laundry, Kid-friendly"
1005,The G8,noida,3.7,2708,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle"
1006,Hotel Noida International,noida,3.8,3825,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
1007,Hotel The Emporio A Corporate Suites,noida,3.4,1691,
1008,Hotel Malhar Haveli,noida,3.2,1618,"3-star hotel, Breakfast, Paid parking, Air conditioning, Wi-Fi, Restaurant, Kitchen, Airport shuttle, Full-service laundry"
1009,Ahuja Residency Noida,noida,4.7,9504,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
1010,The Amaya Inn,noida,3.9,4116,"Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Full-service laundry"
1011,Treebo Trend House Inn - Hotel in Noida,noida,4.3,5821,"3-star hotel, Free breakfast, Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Business center"
1012,Hotel Tri Sea,kanyakumari,4.3,6003,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Spa, Restaurant, Room service"
1013,Hotel Ocean Heritage,kanyakumari,4.2,6721,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Beach access, Restaurant, Room service, Airport shuttle, Full-service laundry"
1014,Hotel Sea Land,kanyakumari,3.0,2243,"Free Wi-Fi, Paid parking, Pool, Beach access, Kitchen, Full-service laundry"
1015,The Gopinivas Grand,kanyakumari,4.6,5210,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Beach access, Restaurant, Room service, Full-service laundry"
1016,Sparsa Kanyakumari,kanyakumari,3.5,3141,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
1017,New Cape Hotel,kanyakumari,3.3,1290,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Room service, Airport shuttle, Full-service laundry, Accessible"
1018,Arunachala Inn,kanyakumari,4.1,4013,"Free Wi-Fi, Free parking, Air conditioning, Breakfast, Beach access, Airport shuttle"
1019,Hotel Melody Park,kanyakumari,3.1,1475,"2-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
1020,Hotel Sivamurugan Kanyakumari,kanyakumari,4.5,8411,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
1021,Hotel Sea View,kanyakumari,3.4,2225,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Beach access, Bar, Restaurant, Room service"
1022,Hotel Sky Ark,kanyakumari,3.4,1916,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Kitchen, Airport shuttle"
1023,KKM Kanyakumari,kanyakumari,4.7,4555,"Free parking, Air conditioning, Breakfast, Wi-Fi, Room service, Smoke-free"
1024,Hotel Samudra,kanyakumari,3.7,2568,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Beach access, Kitchen, Airport shuttle"
1025,Hotel Sunview,kanyakumari,3.3,2471,"Paid parking, Pool, Air conditioning, Kitchen, Full-service laundry, Kid-friendly"
1026,The Coral - Kanyakumari,kanyakumari,4.8,6429,
1027,Hotel Sun Park,kanyakumari,3.0,2729,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Airport shuttle, Full-service laundry"
1028,Hotel Ocean Heritage,kanyakumari,4.7,10674,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Beach access, Restaurant, Room service, Airport shuttle, Full-service laundry"
1029,"TTDC Hotel Tamil Nadu, Kanyakumari",kanyakumari,3.3,1993,
1030,Hotel Singaar International,kanyakumari,3.3,2250,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Bar, Restaurant, Room service"
1031,Hotel Tri Sea,kanyakumari,3.5,2736,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Spa, Restaurant, Room service"
1032,Rehoboth Home Stay - Deluxe Double or Twin Room,kanyakumari,3.3,946,"House, Sleeps 2, 1 bedroom, 1 bathroom, 1 bed, Air conditioning, Airport shuttle, Kid-friendly, Crib"
1033,Hotel Sea Land,kanyakumari,4.3,4642,"Free Wi-Fi, Paid parking, Pool, Beach access, Kitchen, Full-service laundry"
1034,Hotel Samudra,kanyakumari,3.1,2372,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Beach access, Kitchen, Airport shuttle"
1035,Zostel Srinagar,kashmir,3.0,1867,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Airport shuttle, Smoke-free"
1036,"The Montreal, Srinagar- Best Hotels/4 Star Hotels/Hotel Near Dal Lake/Hotel Near Mughal Garden",kashmir,4.6,5008,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible"
1037,Floating Heaven Group Of House Boats,kashmir,3.5,4235,"Sleeps 4, 1 bedroom, Fireplace, Cable TV, Free Wi-Fi, No air conditioning, No crib, No elevator, No fitness center"
1038,Naaz Kashmir (A Luxury Houseboat),kashmir,3.6,1984,"Sleeps 8, 2 bedrooms, Air conditioning, Fireplace, Cable TV, Free Wi-Fi, No crib, No elevator, No fitness center"
1039,Taj Palace Group Of House Boats,kashmir,3.3,2806,"Sleeps 5, 1 bedroom, Fireplace, Cable TV, Free Wi-Fi, No air conditioning, No crib, No elevator, No fitness center"
1040,Colonels Retreat,kashmir,3.1,2156,"Sleeps 4, 2 bedrooms, Air conditioning, Airport shuttle, Smoke-free, Free parking, Free Wi-Fi, No beach access, No elevator"
1041,Zostel Srinagar,kashmir,4.5,5808,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Airport shuttle, Smoke-free"
1042,Taj Palace Group of House Boats,kashmir,4.1,5821,"Sleeps 10, Kitchen, Cable TV, No air conditioning, No airport shuttle, No beach access, No elevator, No fireplace, No fitness center"
1043,"Vivanta Dal View, Srinagar",kashmir,4.5,10120,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa"
1044,The Khyber Himalayan Resort & Spa,kashmir,4.0,6616,"5-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
1045,Jamal Resorts,kashmir,4.6,11832,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle"
1046,Hotel Village Walk,kashmir,4.0,5047,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
1047,Hotel Lidder Spring Resorts,kashmir,3.2,1380,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Airport shuttle"
1048,"The Orchard Retreat & Spa, Srinagar",kashmir,4.0,4916,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
1049,Hotel New Green View Srinagar (Ghulam),kashmir,4.9,7510,
1050,Hotel Taj Residency,kashmir,3.1,1804,"Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Full-service laundry"
1051,Hotel Himalayan Resort,kashmir,4.6,6295,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pet-friendly, Bar, Restaurant, Room service, Kitchen"
1052,Taj Palace Houseboat || Kashmir Glory Travels,kashmir,4.7,5594,"Free breakfast, Free Wi-Fi, Kitchen, Full-service laundry, Kid-friendly"
1053,Royal Hillton Pahalgam,kashmir,4.0,6417,"Free breakfast, Wi-Fi, Free parking, Pet-friendly, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
1054,"Welcomhotel By ITC Hotels, Pine N Peak, Pahalgam - Premium Resort Overlooking Lidder River And Snow Topped Mountains",kashmir,3.9,2127,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Fitness center, Spa, Restaurant"
1055,Hotel Heevan,kashmir,4.9,8227,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
1056,The LaLiT Grand Palace Srinagar,kashmir,3.1,2430,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
1057,"Radisson Blu Hotel, Jammu",kashmir,4.0,5906,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
1058,"The Orchard Retreat & Spa, Srinagar",kashmir,3.8,4375,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
1059,"Summit Namnang Courtyard & Spa, Gangtok",sikkim,4.4,6999,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Spa, Restaurant, Room service, Kitchen, Airport shuttle"
1060,Denzong Regency,sikkim,4.0,6357,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Fitness center, Spa, Bar, Restaurant"
1061,Yangsan Heritage Farm | Rooms & Guided Treks,sikkim,4.8,10704,"Sleeps 6, 2 bedrooms, Fireplace, Paid parking, No air conditioning, No crib, No elevator, No fitness center, No ironing board"
1062,The Barfung Retreat,sikkim,3.1,1794,"Sleeps 10, 4 bedrooms, 3 bathrooms, Airport shuttle, Free parking, Free Wi-Fi, No air conditioning, No beach access, No elevator"
1063,"Karma Casa, Gangtok",sikkim,3.2,1913,"Sleeps 7, 2 bedrooms, Fireplace, Cable TV, Paid parking, Free Wi-Fi, No air conditioning, No crib, No elevator"
1064,The Whistling Thrush,sikkim,4.2,3170,"Sleeps 8, 3 bedrooms, Fireplace, Kitchen, Paid parking, No air conditioning, No crib, No elevator, No fitness center"
1065,Magpie Pachhu Village Resort,sikkim,3.1,2729,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Full-service laundry, Kid-friendly"
1066,"MAYFAIR Spa Resort & Casino, Gangtok",sikkim,3.6,3663,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
1067,Kaya Gantavya Resort & Spa | Pelling,sikkim,4.3,5463,"Free breakfast, Free Wi-Fi, Free parking, Spa, Bar, Restaurant, Room service, Full-service laundry, Kid-friendly"
1068,Great Eastern Valley Residency,sikkim,4.1,3139,Kid-friendly
1069,"Udaan Hotels | Alpine Resort, Gangtok",sikkim,3.7,3810,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
1070,"Vivanta Sikkim, Pakyong",sikkim,5.0,5419,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Pet-friendly, Spa, Restaurant, Room service"
1071,Garden Retreat Hotel,sikkim,4.1,3005,"Breakfast, Free Wi-Fi, Free parking, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
1072,Central Hill Resort The Mall Road Gangtok,sikkim,3.9,3743,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
1073,Superview Waterfall Homestay Rumtek,sikkim,4.2,6640,Kid-friendly
1074,Zemu Gangtok,sikkim,3.2,1728,"Breakfast, Free Wi-Fi, Free parking, Pet-friendly, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry"
1075,Divine's The Elite Zong,sikkim,4.4,6896,"Free breakfast, Free Wi-Fi, Free parking, Restaurant, Room service, Accessible, Kid-friendly"
1076,Hotel Alpha Omega,sikkim,4.7,5727,
1077,Hotel Sonam Delek,sikkim,4.3,3847,"2-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Full-service laundry, Kid-friendly"
1078,Sikkim Tourist Center,sikkim,4.5,7187,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
1079,Sterling Gangtok - Orange Village,sikkim,4.4,6762,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Bar, Restaurant"
1080,SS BeachResort,varkala,3.4,2709,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Beach access, Restaurant, Room service"
1081,Sajjoys Varkala,varkala,3.9,1976,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Spa, Beach access, Restaurant"
1082,Clafouti Beach Resort,varkala,3.5,4286,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Beach access, Restaurant, Room service, Airport shuttle"
1083,Zostel Varkala,varkala,3.7,2341,"Breakfast, Free Wi-Fi, Air conditioning, Paid parking, Beach access, Restaurant, Full-service laundry, Smoke-free"
1084,Garden Bay Resort,varkala,3.9,4436,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Beach access, Room service, Kitchen, Airport shuttle"
1085,"The Lost Hostels, Varkala - Helipad",varkala,3.8,3888,"Breakfast, Wi-Fi, Beach access, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
1086,SANDRA Eco Beach Resort,varkala,3.2,2902,
1087,Nebo hotel,varkala,3.9,1872,"Free Wi-Fi, Paid parking, Pool, Beach access, Kitchen, Full-service laundry"
1088,"Elixir Cliff Beach Resort and Spa,Varkala",varkala,4.3,6680,"Free breakfast, Free Wi-Fi, Free parking, Pool, Spa, Beach access, Restaurant, Room service, Kitchen"
1089,Kerala Bamboo House,varkala,3.7,3324,"2-star hotel, Free Wi-Fi, Free parking, Pool, Air conditioning, Spa, Beach access, Room service, Full-service laundry"
1090,Green Bay resort,varkala,3.3,1127,
1091,Sunview Beach Resort & Spa by Citrine,varkala,4.8,8214,"2-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Beach access, Restaurant, Room service"
1092,Tropical Temple,varkala,3.1,1440,
1093,Sand Castle Varkala,varkala,4.7,8704,
1094,"Soul, Varkala - Black Beach",varkala,3.2,2601,
1095,Paradise Inn Beach Resort,varkala,3.2,2771,
1096,Rachanas Black Beach Resort,varkala,4.5,9119,"2-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Beach access, Restaurant"
1097,Hindustan Beach Retreat,varkala,4.6,4972,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Beach access"
1098,Mango Villa - Double or Twin Room with Garden View,varkala,4.1,6287,"House, Sleeps 2, 1 bedroom, 1 bathroom, 2 beds, Air conditioning, Airport shuttle, Balcony, Crib"
1099,THE VILLAGE,varkala,4.2,5024,"Sleeps 24, 7 bedrooms, Air conditioning, Fireplace, Kitchen, Paid parking, Free Wi-Fi, No crib, No elevator"
1100,Clafouti Beach Resort,varkala,4.1,2678,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Beach access, Restaurant, Room service, Airport shuttle"
1101,"The Lost Hostels, Varkala - Helipad",varkala,3.7,3121,"Breakfast, Wi-Fi, Beach access, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
