flight_id,source,destination,airline,departure time,arrival_time,price,duration,duration_minutes
5338,Delhi,Cochin,SpiceJet,06:05,11:20,5583,5h 15m,315
5339,Delhi,Cochin,Jet Airways,16:00,19:00 10 Jun,10577,27h,1620
5340,Delhi,Cochin,Air India,12:00,07:40 16 May,10651,19h 40m,1180
5341,Kolkata,Banglore,Jet Airways,14:05,04:40 13 Jun,7594,14h 35m,875
5342,Kolkata,Banglore,Air Asia,06:50,10:30,6857,3h 40m,220
5343,Banglore,Delhi,IndiGo,13:00,15:50,4423,2h 50m,170
5344,Delhi,Cochin,Jet Airways,05:30,12:35,13344,7h 5m,425
5345,Banglore,Delhi,SpiceJet,21:10,00:05 28 Apr,3971,2h 55m,175
5346,Delhi,Cochin,Jet Airways,09:00,19:00,18371,10h,600
5347,Delhi,Cochin,Jet Airways,19:10,04:25 29 Mar,6643,33h 15m,1995
5348,Delhi,Cochin,Multiple carriers,11:30,19:15,15077,7h 45m,465
5349,Banglore,Delhi,Air India,10:00,12:45,6121,2h 45m,165
5350,Mumbai,Hyderabad,SpiceJet,13:10,14:30,5755,1h 20m,80
5351,Delhi,Cochin,Air India,20:40,09:25 10 Apr,4487,12h 45m,765
5352,Delhi,Cochin,SpiceJet,08:45,13:15,5158,4h 30m,270
5353,Kolkata,Banglore,Jet Airways,20:00,04:40 02 May,8586,8h 40m,520
5354,Mumbai,Hyderabad,Air India,06:20,07:40,3100,1h 20m,80
5355,Mumbai,Hyderabad,Jet Airways,02:55,04:20,3210,1h 25m,85
5356,Delhi,Cochin,Jet Airways,19:15,12:35 10 May,12373,17h 20m,1040
5357,Delhi,Cochin,Multiple carriers,06:40,18:50,15135,12h 10m,730
5358,Delhi,Cochin,Jet Airways,05:30,19:00,13292,13h 30m,810
5359,Mumbai,Hyderabad,SpiceJet,13:15,14:45,2017,1h 30m,90
5360,Delhi,Cochin,Jet Airways,14:35,12:35 13 Jun,10919,22h,1320
5361,Mumbai,Hyderabad,Vistara,21:55,22:55 07 Mar,12395,25h,1500
5362,Chennai,Kolkata,SpiceJet,09:45,12:00,3543,2h 15m,135
5363,Mumbai,Hyderabad,Jet Airways,19:35,21:05,2228,1h 30m,90
5364,Delhi,Cochin,Air India,19:45,19:15 22 Mar,8236,23h 30m,1410
5365,Delhi,Cochin,Air Asia,16:45,06:35 04 Jun,11410,13h 50m,830
5366,Delhi,Cochin,Jet Airways,23:05,12:35 22 May,15129,13h 30m,810
5367,Kolkata,Banglore,GoAir,15:20,17:55,3514,2h 35m,155
5368,Kolkata,Banglore,Jet Airways,09:35,21:05,13469,11h 30m,690
5369,Banglore,Delhi,IndiGo,21:15,00:15 10 Apr,3943,3h,180
5370,Banglore,New Delhi,Vistara,21:10,00:05 04 Mar,7608,2h 55m,175
5371,Banglore,Delhi,Air India,10:00,12:45,6961,2h 45m,165
5372,Delhi,Cochin,Multiple carriers,09:15,19:00,12042,9h 45m,585
5373,Banglore,New Delhi,Jet Airways Business,05:45,12:25,62427,6h 40m,400
5374,Banglore,New Delhi,Air India,10:30,21:25,9586,10h 55m,655
5375,Chennai,Kolkata,SpiceJet,08:20,10:35,3543,2h 15m,135
5376,Delhi,Cochin,Jet Airways,09:25,12:35 10 Jun,13882,27h 10m,1630
5377,Kolkata,Banglore,Jet Airways,10:20,17:35,8781,7h 15m,435
5378,Kolkata,Banglore,Air Asia,15:10,23:30,5192,8h 20m,500
5379,Delhi,Cochin,IndiGo,06:40,22:20,6442,15h 40m,940
5380,Delhi,Cochin,Jet Airways,22:50,12:35 07 May,15554,13h 45m,825
5381,Kolkata,Banglore,Jet Airways,18:55,16:20 22 May,10844,21h 25m,1285
5382,Mumbai,Hyderabad,IndiGo,12:00,13:30,2754,1h 30m,90
5383,Delhi,Cochin,Multiple carriers,14:00,21:00,14067,7h,420
5384,Delhi,Cochin,GoAir,07:25,13:35,5140,6h 10m,370
5385,Delhi,Cochin,IndiGo,10:35,01:30 10 May,8330,14h 55m,895
5386,Mumbai,Hyderabad,Jet Airways,19:35,21:05,5678,1h 30m,90
5387,Banglore,New Delhi,Jet Airways,22:55,18:25 13 Mar,11087,19h 30m,1170
5388,Banglore,New Delhi,GoAir,20:55,23:50,18558,2h 55m,175
5389,Mumbai,Hyderabad,IndiGo,02:30,04:00,16000,1h 30m,90
5390,Banglore,Delhi,SpiceJet,21:10,00:05 07 May,3573,2h 55m,175
5391,Delhi,Cochin,Multiple carriers,12:50,01:30 16 May,7670,12h 40m,760
5392,Delhi,Cochin,Jet Airways,23:05,19:00 25 Jun,12819,19h 55m,1195
5393,Banglore,Delhi,Vistara,17:00,19:35,4878,2h 35m,155
5394,Delhi,Cochin,Jet Airways,21:25,19:00 28 Jun,11507,21h 35m,1295
5395,Delhi,Cochin,Air Asia,07:55,13:25,8759,5h 30m,330
5396,Delhi,Cochin,Jet Airways,17:30,19:00 13 Jun,10262,25h 30m,1530
5397,Delhi,Cochin,Air India,07:05,09:25 22 May,10975,26h 20m,1580
5398,Delhi,Cochin,Jet Airways,19:15,04:25 07 Jun,10262,9h 10m,550
5399,Delhi,Cochin,Multiple carriers,12:50,21:00,6007,8h 10m,490
5400,Chennai,Kolkata,IndiGo,11:35,14:00,3858,2h 25m,145
5401,Delhi,Cochin,IndiGo,14:20,22:30,6412,8h 10m,490
5402,Kolkata,Banglore,Air India,14:15,16:45,6245,2h 30m,150
5403,Delhi,Cochin,Air India,19:45,19:15 10 Jun,9968,23h 30m,1410
5404,Delhi,Cochin,Multiple carriers,02:15,12:55,18260,10h 40m,640
5405,Banglore,New Delhi,IndiGo,18:25,21:20,8855,2h 55m,175
5406,Kolkata,Banglore,Jet Airways,08:25,18:15,10844,9h 50m,590
5407,Chennai,Kolkata,SpiceJet,08:20,10:35,3597,2h 15m,135
5408,Kolkata,Banglore,Jet Airways,17:00,21:05 07 May,13067,28h 5m,1685
5409,Banglore,New Delhi,Jet Airways,16:55,10:45 13 Mar,13817,17h 50m,1070
5410,Banglore,New Delhi,Air India,06:45,23:15,11602,16h 30m,990
5411,Kolkata,Banglore,Jet Airways,16:30,18:15 10 May,13941,25h 45m,1545
5412,Kolkata,Banglore,Jet Airways,20:25,19:10 16 May,14151,22h 45m,1365
5413,Banglore,Delhi,IndiGo,04:00,06:50,3943,2h 50m,170
5414,Kolkata,Banglore,Jet Airways,06:30,18:15,10844,11h 45m,705
5415,Mumbai,Hyderabad,SpiceJet,05:45,07:15,2753,1h 30m,90
5416,Delhi,Cochin,Jet Airways,02:15,19:00,14714,16h 45m,1005
5417,Delhi,Cochin,Multiple carriers,07:05,16:10,9646,9h 5m,545
5418,Delhi,Cochin,Jet Airways,07:05,12:35,15554,5h 30m,330
5419,Banglore,New Delhi,Air India,10:30,17:45,13261,7h 15m,435
5420,Banglore,New Delhi,Jet Airways,11:40,05:05 16 Mar,11087,17h 25m,1045
5421,Delhi,Cochin,Jet Airways,05:30,19:00,11507,13h 30m,810
5422,Delhi,Cochin,Multiple carriers,19:00,01:30 10 May,9424,6h 30m,390
5423,Banglore,Delhi,GoAir,11:40,14:30,4937,2h 50m,170
5424,Banglore,Delhi,SpiceJet,21:10,00:05 07 Jun,3257,2h 55m,175
5425,Banglore,Delhi,IndiGo,08:30,11:20,4823,2h 50m,170
5426,Chennai,Kolkata,IndiGo,22:05,00:25 13 May,5277,2h 20m,140
5427,Kolkata,Banglore,SpiceJet,17:10,19:40,3873,2h 30m,150
5428,Kolkata,Banglore,Jet Airways,16:30,04:40 25 May,10844,12h 10m,730
5429,Delhi,Cochin,Multiple carriers,17:00,01:30 28 May,7198,8h 30m,510
5430,Delhi,Cochin,Air India,05:10,08:00,6094,2h 50m,170
5431,Banglore,Delhi,IndiGo,06:05,08:50,3943,2h 45m,165
5432,Banglore,Delhi,IndiGo,21:15,00:15 16 May,3943,3h,180
5433,Kolkata,Banglore,Jet Airways,20:00,12:00 02 Apr,12681,16h,960
5434,Banglore,Delhi,Vistara,17:00,19:35,5613,2h 35m,155
5435,Kolkata,Banglore,SpiceJet,09:00,11:25,3873,2h 25m,145
5436,Delhi,Cochin,Jet Airways,13:00,12:35 28 May,12898,23h 35m,1415
5437,Delhi,Cochin,Jet Airways,05:30,04:25 10 May,15129,22h 55m,1375
5438,Chennai,Kolkata,SpiceJet,08:20,10:35,3911,2h 15m,135
5439,Delhi,Cochin,IndiGo,21:05,00:20 13 Jun,6015,3h 15m,195
5440,Banglore,New Delhi,Jet Airways,16:55,23:00,54826,6h 5m,365
5441,Delhi,Cochin,IndiGo,20:30,01:35 28 Mar,5073,5h 5m,305
5442,Chennai,Kolkata,IndiGo,05:15,07:35,4326,2h 20m,140
5443,Delhi,Cochin,Air India,16:40,19:15 25 Jun,9443,26h 35m,1595
5444,Mumbai,Hyderabad,Jet Airways,10:20,11:50,8040,1h 30m,90
5445,Banglore,Delhi,Jet Airways,06:00,08:45,7229,2h 45m,165
5446,Banglore,Delhi,IndiGo,13:00,15:50,3943,2h 50m,170
5447,Banglore,New Delhi,Air India,12:00,23:25,14195,11h 25m,685
5448,Delhi,Cochin,Jet Airways,09:35,04:25 16 Jun,13292,18h 50m,1130
5449,Kolkata,Banglore,IndiGo,11:30,14:05,4174,2h 35m,155
5450,Banglore,New Delhi,Jet Airways,07:00,21:20,16736,14h 20m,860
5451,Banglore,Delhi,Jet Airways,06:00,08:45,5198,2h 45m,165
5452,Delhi,Cochin,Multiple carriers,07:05,19:15,15058,12h 10m,730
5453,Delhi,Cochin,IndiGo,10:35,15:35,5073,5h,300
5454,Delhi,Cochin,Multiple carriers,08:00,19:00,10197,11h,660
5455,Chennai,Kolkata,SpiceJet,17:45,20:05,3543,2h 20m,140
5456,Banglore,Delhi,Jet Airways,17:45,20:45,7229,3h,180
5457,Delhi,Cochin,Air India,12:00,07:40 02 Jun,10966,19h 40m,1180
5458,Kolkata,Banglore,Jet Airways,13:55,23:25,11134,9h 30m,570
5459,Kolkata,Banglore,Air Asia,22:50,01:20 07 Apr,3807,2h 30m,150
5460,Banglore,Delhi,Air India,13:20,16:10,5228,2h 50m,170
5461,Chennai,Kolkata,IndiGo,14:45,17:05,3597,2h 20m,140
5462,Banglore,Delhi,Air Asia,11:10,13:55,4483,2h 45m,165
5463,Delhi,Cochin,Jet Airways,11:30,04:25 25 Jun,10262,16h 55m,1015
5464,Delhi,Cochin,SpiceJet,08:45,13:15,5158,4h 30m,270
5465,Banglore,New Delhi,Air India,22:00,23:20 19 Mar,6010,25h 20m,1520
5466,Delhi,Cochin,Jet Airways,14:35,12:35 13 Jun,13376,22h,1320
5467,Delhi,Cochin,Jet Airways,05:40,04:25 22 Mar,11543,22h 45m,1365
5468,Delhi,Cochin,Multiple carriers,09:55,19:15,15342,9h 20m,560
5469,Banglore,New Delhi,SpiceJet,09:35,12:30,6309,2h 55m,175
5470,Banglore,Delhi,Vistara,19:30,22:15,5823,2h 45m,165
5471,Banglore,New Delhi,Vistara,11:30,14:10,5403,2h 40m,160
5472,Kolkata,Banglore,SpiceJet,06:55,09:30,3873,2h 35m,155
5473,Delhi,Cochin,Jet Airways,21:50,19:00 28 May,12898,21h 10m,1270
5474,Delhi,Cochin,IndiGo,17:10,01:30 16 May,6979,8h 20m,500
5475,Kolkata,Banglore,Air India,16:45,16:15 13 May,13437,23h 30m,1410
5476,Delhi,Cochin,Jet Airways,11:30,04:25 28 Mar,6017,16h 55m,1015
5477,Delhi,Cochin,Jet Airways,07:05,12:35,14053,5h 30m,330
5478,Chennai,Kolkata,IndiGo,11:35,14:00,7295,2h 25m,145
5479,Kolkata,Banglore,Jet Airways,18:55,19:50 13 Jun,13044,24h 55m,1495
5480,Banglore,Delhi,Jet Airways,11:10,14:05,4030,2h 55m,175
5481,Banglore,New Delhi,Air India,08:15,11:20 07 Mar,13942,27h 5m,1625
5482,Kolkata,Banglore,Jet Airways,06:30,18:15,14781,11h 45m,705
5483,Banglore,New Delhi,SpiceJet,05:45,08:35,3579,2h 50m,170
5484,Delhi,Cochin,Air India,22:00,19:15 28 May,10231,21h 15m,1275
5485,Delhi,Cochin,IndiGo,06:50,12:10,5530,5h 20m,320
5486,Kolkata,Banglore,Jet Airways,14:05,19:50,10844,5h 45m,345
5487,Delhi,Cochin,Air India,08:00,19:15,8372,11h 15m,675
5488,Delhi,Cochin,Jet Airways,06:50,19:45,16289,12h 55m,775
5489,Delhi,Cochin,Air India,22:00,19:15 07 May,11701,21h 15m,1275
5490,Delhi,Cochin,Multiple carriers Premium economy,06:00,15:30,11269,9h 30m,570
5491,Delhi,Cochin,Multiple carriers,13:00,01:30 19 May,9385,12h 30m,750
5492,Kolkata,Banglore,Jet Airways,17:00,23:35,14151,6h 35m,395
5493,Banglore,Delhi,Jet Airways,08:20,11:20,4544,3h,180
5494,Banglore,New Delhi,Jet Airways,20:35,10:45 13 Mar,11087,14h 10m,850
5495,Kolkata,Banglore,IndiGo,04:40,07:15,5224,2h 35m,155
5496,Kolkata,Banglore,IndiGo,09:35,12:10,4804,2h 35m,155
5497,Mumbai,Hyderabad,Air India,05:55,20:35,6901,14h 40m,880
5498,Delhi,Cochin,Multiple carriers,14:35,22:20,5999,7h 45m,465
5499,Banglore,Delhi,Vistara,21:00,23:50,5403,2h 50m,170
5500,Delhi,Cochin,Jet Airways,05:30,19:00,13014,13h 30m,810
5501,Mumbai,Hyderabad,Jet Airways,07:05,08:30,4995,1h 25m,85
5502,Kolkata,Banglore,Jet Airways,06:30,08:15 22 May,13941,25h 45m,1545
5503,Delhi,Cochin,Jet Airways,21:25,19:00 04 Jun,11507,21h 35m,1295
5504,Delhi,Cochin,Multiple carriers,08:00,19:00,12192,11h,660
5505,Delhi,Cochin,Multiple carriers,18:00,01:30 28 May,7198,7h 30m,450
5506,Delhi,Cochin,IndiGo,14:25,17:40,5000,3h 15m,195
5507,Kolkata,Banglore,SpiceJet,06:55,09:30,3841,2h 35m,155
5508,Delhi,Cochin,Jet Airways,13:00,18:50,12347,5h 50m,350
5509,Chennai,Kolkata,Vistara,17:45,20:05,11982,2h 20m,140
5510,Delhi,Cochin,Jet Airways,05:30,04:25 10 May,13029,22h 55m,1375
5511,Banglore,New Delhi,Jet Airways,20:35,08:15 07 Mar,16736,11h 40m,700
5512,Kolkata,Banglore,IndiGo,17:15,19:50,4174,2h 35m,155
5513,Kolkata,Banglore,SpiceJet,09:00,11:25,3841,2h 25m,145
5514,Delhi,Cochin,Jet Airways,19:45,19:45 07 Mar,17024,24h,1440
5515,Banglore,Delhi,IndiGo,21:15,00:15 25 May,3943,3h,180
5516,Delhi,Cochin,IndiGo,11:55,22:30,6442,10h 35m,635
5517,Delhi,Cochin,Air India,07:05,19:15 10 Mar,11762,36h 10m,2170
5518,Kolkata,Banglore,SpiceJet,09:00,11:25,4174,2h 25m,145
5519,Kolkata,Banglore,IndiGo,04:40,07:15,4804,2h 35m,155
5520,Delhi,Cochin,Multiple carriers,14:00,01:30 07 Jun,13377,11h 30m,690
5521,Banglore,Delhi,Jet Airways,11:10,14:05,7229,2h 55m,175
5522,Banglore,New Delhi,IndiGo,22:20,01:10 16 Mar,8855,2h 50m,170
5523,Delhi,Cochin,Multiple carriers,10:20,19:15,7741,8h 55m,535
5524,Banglore,New Delhi,Jet Airways,08:00,13:15,22270,5h 15m,315
5525,Delhi,Cochin,Multiple carriers,08:45,21:00,7740,12h 15m,735
5526,Kolkata,Banglore,Air India,09:50,12:30 10 Jun,14960,26h 40m,1600
5527,Delhi,Cochin,Jet Airways,09:55,18:50,12032,8h 55m,535
5528,Mumbai,Hyderabad,Air India,21:05,22:25,5462,1h 20m,80
5529,Delhi,Cochin,Jet Airways,19:45,18:50 22 Mar,12347,23h 5m,1385
5530,Chennai,Kolkata,Air India,11:40,13:55,3145,2h 15m,135
5531,Banglore,New Delhi,Jet Airways,11:40,20:20,7832,8h 40m,520
5532,Kolkata,Banglore,IndiGo,15:15,17:45,4804,2h 30m,150
5533,Delhi,Cochin,IndiGo,02:05,07:10,10482,5h 5m,305
5534,Delhi,Cochin,Jet Airways,11:30,04:25 19 May,12373,16h 55m,1015
5535,Delhi,Cochin,Multiple carriers,07:05,22:20,10478,15h 15m,915
5536,Delhi,Cochin,Jet Airways,09:40,04:25 19 May,13029,18h 45m,1125
5537,Delhi,Cochin,Air India,12:30,09:25 22 Mar,6482,20h 55m,1255
5538,Delhi,Cochin,Jet Airways,09:00,19:00,15554,10h,600
5539,Delhi,Cochin,Multiple carriers,08:45,19:00,11789,10h 15m,615
5540,Kolkata,Banglore,IndiGo,14:30,20:10,9413,5h 40m,340
5541,Kolkata,Banglore,Air India,16:45,21:05 10 Jun,7662,28h 20m,1700
5542,Delhi,Cochin,Multiple carriers,19:00,01:30 22 May,7888,6h 30m,390
5543,Kolkata,Banglore,Air Asia,07:35,23:30,5192,15h 55m,955
5544,Delhi,Cochin,Multiple carriers,10:20,21:00,6007,10h 40m,640
5545,Delhi,Cochin,Jet Airways,10:00,12:35 28 May,12898,26h 35m,1595
5546,Banglore,New Delhi,Air India,08:50,10:35 16 Mar,11885,25h 45m,1545
5547,Kolkata,Banglore,Vistara,17:00,22:55,14360,5h 55m,355
5548,Kolkata,Banglore,Air India,16:45,12:30 13 May,14330,19h 45m,1185
5549,Delhi,Cochin,Multiple carriers,13:05,22:20,6076,9h 15m,555
5550,Kolkata,Banglore,SpiceJet,06:55,09:35,4622,2h 40m,160
5551,Kolkata,Banglore,Jet Airways,21:10,08:15 10 May,14388,11h 5m,665
5552,Delhi,Cochin,Multiple carriers,08:45,19:00,9794,10h 15m,615
5553,Kolkata,Banglore,IndiGo,15:15,17:45,4804,2h 30m,150
5554,Kolkata,Banglore,Jet Airways,21:10,04:40 10 May,9663,7h 30m,450
5555,Delhi,Cochin,GoAir,07:25,13:35,5842,6h 10m,370
5556,Delhi,Cochin,Multiple carriers,07:00,15:30,15603,8h 30m,510
5557,Kolkata,Banglore,IndiGo,22:10,00:55 04 Mar,5618,2h 45m,165
5558,Kolkata,Banglore,IndiGo,14:20,16:55,6565,2h 35m,155
5559,Delhi,Cochin,SpiceJet,17:55,22:50,5221,4h 55m,295
5560,Delhi,Cochin,Jet Airways,09:40,19:00,10368,9h 20m,560
5561,Delhi,Cochin,Air India,20:40,09:25 25 Jun,7480,12h 45m,765
5562,Delhi,Cochin,Jet Airways,11:45,12:35 13 Jun,13882,24h 50m,1490
5563,Delhi,Cochin,IndiGo,06:50,16:10,6442,9h 20m,560
5564,Banglore,Delhi,IndiGo,07:10,10:05,4823,2h 55m,175
5565,Kolkata,Banglore,SpiceJet,17:10,19:40,3873,2h 30m,150
5566,Kolkata,Banglore,Jet Airways,17:00,10:55 02 May,12121,17h 55m,1075
5567,Banglore,Delhi,IndiGo,10:10,13:00,4423,2h 50m,170
5568,Kolkata,Banglore,Air India,14:15,16:45,5510,2h 30m,150
5569,Banglore,Delhi,Jet Airways,08:20,11:20,7229,3h,180
5570,Delhi,Cochin,Jet Airways,19:45,12:35 10 Jun,10577,16h 50m,1010
5571,Mumbai,Hyderabad,Jet Airways,10:20,11:50,8040,1h 30m,90
5572,Delhi,Cochin,Jet Airways,13:00,19:00,14714,6h,360
5573,Banglore,Delhi,Jet Airways,06:00,08:45,7229,2h 45m,165
5574,Delhi,Cochin,Multiple carriers,07:05,21:20,6653,14h 15m,855
5575,Delhi,Cochin,IndiGo,05:05,16:10,6442,11h 5m,665
5576,Kolkata,Banglore,IndiGo,21:25,00:05 13 May,4804,2h 40m,160
5577,Delhi,Cochin,Air India,13:15,09:25 10 May,9417,20h 10m,1210
5578,Kolkata,Banglore,Jet Airways,18:55,19:50 25 May,10844,24h 55m,1495
5579,Banglore,Delhi,Jet Airways,17:45,20:45,7229,3h,180
5580,Delhi,Cochin,Jet Airways,09:00,18:50,15400,9h 50m,590
5581,Delhi,Cochin,IndiGo,08:30,21:00,6416,12h 30m,750
5582,Banglore,Delhi,Air India,13:20,16:10,5176,2h 50m,170
5583,Delhi,Cochin,IndiGo,16:00,01:35 22 Mar,9264,9h 35m,575
5584,Delhi,Cochin,Multiple carriers,09:00,21:00,13587,12h,720
5585,Chennai,Kolkata,SpiceJet,08:20,10:35,3597,2h 15m,135
5586,Banglore,Delhi,Air Asia,04:55,07:45,4282,2h 50m,170
5587,Mumbai,Hyderabad,Jet Airways,07:05,08:30,4995,1h 25m,85
5588,Kolkata,Banglore,IndiGo,20:20,22:55,4804,2h 35m,155
5589,Kolkata,Banglore,Jet Airways,06:30,16:20,10844,9h 50m,590
5590,Delhi,Cochin,Jet Airways,21:50,12:35 02 Jun,14714,14h 45m,885
5591,Kolkata,Banglore,Jet Airways,21:10,09:20 07 Jun,14571,12h 10m,730
5592,Banglore,New Delhi,Jet Airways,11:40,11:25 19 Mar,7832,23h 45m,1425
5593,Kolkata,Banglore,Jet Airways,20:25,18:00 02 Apr,11467,21h 35m,1295
5594,Kolkata,Banglore,Jet Airways,17:00,10:55 10 May,10953,17h 55m,1075
5595,Kolkata,Banglore,IndiGo,20:25,23:05,4148,2h 40m,160
5596,Kolkata,Banglore,SpiceJet,09:00,11:25,3873,2h 25m,145
5597,Banglore,Delhi,IndiGo,22:10,01:00 28 Apr,3943,2h 50m,170
5598,Delhi,Cochin,Air Asia,16:45,22:15,6151,5h 30m,330
5599,Mumbai,Hyderabad,Vistara,08:45,22:55,12080,14h 10m,850
5600,Kolkata,Banglore,Jet Airways,20:00,10:05 10 May,13584,14h 5m,845
5601,Delhi,Cochin,IndiGo,11:25,01:30 07 May,6979,14h 5m,845
5602,Banglore,New Delhi,Air Asia,23:25,02:10 13 Mar,4482,2h 45m,165
5603,Kolkata,Banglore,IndiGo,18:05,23:30,6284,5h 25m,325
5604,Kolkata,Banglore,IndiGo,19:35,23:15,4226,3h 40m,220
5605,Delhi,Cochin,IndiGo,06:40,16:10,6442,9h 30m,570
5606,Delhi,Cochin,Jet Airways,19:45,04:25 19 May,12373,8h 40m,520
5607,Banglore,New Delhi,Jet Airways,05:50,15:00,11297,9h 10m,550
5608,Kolkata,Banglore,Air India,10:00,01:20 25 May,14083,15h 20m,920
5609,Delhi,Cochin,Jet Airways,11:00,14:15,7202,3h 15m,195
5610,Delhi,Cochin,Multiple carriers,09:00,18:50,11667,9h 50m,590
5611,Kolkata,Banglore,Jet Airways,18:55,18:15 25 May,10844,23h 20m,1400
5612,Banglore,New Delhi,Air India,11:50,08:55 16 Mar,5932,21h 5m,1265
5613,Delhi,Cochin,Multiple carriers,08:45,19:15,9001,10h 30m,630
5614,Kolkata,Banglore,Jet Airways,17:00,23:35,13469,6h 35m,395
5615,Mumbai,Hyderabad,IndiGo,21:20,22:50,2227,1h 30m,90
5616,Delhi,Cochin,IndiGo,07:15,12:30,5636,5h 15m,315
5617,Delhi,Cochin,Multiple carriers,15:05,01:30 07 Jun,15965,10h 25m,625
5618,Delhi,Cochin,IndiGo,20:25,01:30 25 Jun,5054,5h 5m,305
5619,Delhi,Cochin,Multiple carriers,07:10,16:10,5999,9h,540
5620,Banglore,Delhi,IndiGo,07:10,10:05,4823,2h 55m,175
5621,Kolkata,Banglore,SpiceJet,11:35,18:50,8479,7h 15m,435
5622,Kolkata,Banglore,Vistara,07:10,22:40,8452,15h 30m,930
5623,Delhi,Cochin,Jet Airways,08:00,19:00,14924,11h,660
5624,Delhi,Cochin,Air India,19:45,19:15 04 Jun,10441,23h 30m,1410
5625,Delhi,Cochin,Multiple carriers,06:00,21:00,7485,15h,900
5626,Banglore,Delhi,Jet Airways,08:20,11:20,6478,3h,180
5627,Delhi,Cochin,Jet Airways,13:25,19:00 28 May,15129,29h 35m,1775
5628,Kolkata,Banglore,IndiGo,19:20,23:45,3809,4h 25m,265
5629,Delhi,Cochin,Jet Airways,08:00,19:00,18581,11h,660
5630,Kolkata,Banglore,IndiGo,22:15,00:50 10 Jun,5224,2h 35m,155
5631,Delhi,Cochin,IndiGo,17:10,01:30 10 May,8330,8h 20m,500
5632,Banglore,Delhi,Air India,10:00,12:45,6961,2h 45m,165
5633,Delhi,Cochin,Jet Airways,08:00,19:00,10262,11h,660
5634,Mumbai,Hyderabad,IndiGo,02:35,04:05,2754,1h 30m,90
5635,Delhi,Cochin,Multiple carriers,15:00,01:30 19 May,13727,10h 30m,630
5636,Banglore,Delhi,GoAir,20:55,23:40,3898,2h 45m,165
5637,Banglore,New Delhi,Jet Airways,22:55,12:25 13 Mar,11087,13h 30m,810
5638,Banglore,Delhi,Air Asia,23:55,02:45 07 Apr,3383,2h 50m,170
5639,Delhi,Cochin,Jet Airways,17:30,18:50 22 Mar,12557,25h 20m,1520
5640,Delhi,Cochin,Jet Airways,06:20,04:25 22 Mar,8273,22h 5m,1325
5641,Mumbai,Hyderabad,Air India,10:05,19:10,9736,9h 5m,545
5642,Delhi,Cochin,Jet Airways,17:30,19:00 25 Jun,10262,25h 30m,1530
5643,Delhi,Cochin,Jet Airways,05:30,19:00,11664,13h 30m,810
5644,Banglore,Delhi,IndiGo,23:30,02:20 02 May,4591,2h 50m,170
5645,Banglore,New Delhi,Jet Airways,14:05,19:10,13502,5h 5m,305
5646,Delhi,Cochin,Air India,13:00,19:15,8372,6h 15m,375
5647,Banglore,Delhi,Air India,06:10,08:55,6121,2h 45m,165
5648,Banglore,New Delhi,Vistara,16:00,18:35,5613,2h 35m,155
5649,Delhi,Cochin,IndiGo,06:50,12:10,5298,5h 20m,320
5650,Delhi,Cochin,Jet Airways,02:15,19:45,15764,17h 30m,1050
5651,Delhi,Cochin,Air Asia,07:55,22:25,6253,14h 30m,870
5652,Kolkata,Banglore,Jet Airways,05:45,12:00,8586,6h 15m,375
5653,Delhi,Cochin,Jet Airways,06:20,04:25 28 Mar,12273,22h 5m,1325
5654,Mumbai,Hyderabad,IndiGo,21:20,22:50,2227,1h 30m,90
5655,Banglore,Delhi,Jet Airways,19:50,22:50,5769,3h,180
5656,Delhi,Cochin,Vistara,14:40,17:50,6216,3h 10m,190
5657,Delhi,Cochin,IndiGo,02:00,07:45,6386,5h 45m,345
5658,Delhi,Cochin,Multiple carriers,10:00,19:15,16108,9h 15m,555
5659,Kolkata,Banglore,SpiceJet,22:20,00:40 25 May,3873,2h 20m,140
5660,Delhi,Cochin,IndiGo,10:35,01:30 10 Apr,6270,14h 55m,895
5661,Banglore,Delhi,Air India,21:05,23:55,5911,2h 50m,170
5662,Delhi,Cochin,Multiple carriers,09:10,19:15,15077,10h 5m,605
5663,Banglore,New Delhi,Jet Airways,20:35,11:25 02 Mar,31825,14h 50m,890
5664,Kolkata,Banglore,SpiceJet,11:35,18:50,8479,7h 15m,435
5665,Kolkata,Banglore,Vistara,07:10,09:05 13 May,9397,25h 55m,1555
5666,Delhi,Cochin,Jet Airways,09:00,12:35 04 Jun,10262,27h 35m,1655
5667,Delhi,Cochin,IndiGo,05:35,08:50,4729,3h 15m,195
5668,Delhi,Cochin,Jet Airways,17:30,19:00 02 Jun,14714,25h 30m,1530
5669,Kolkata,Banglore,IndiGo,17:15,19:50,4804,2h 35m,155
5670,Kolkata,Banglore,IndiGo,20:25,23:10,4804,2h 45m,165
5671,Mumbai,Hyderabad,Air India,21:05,22:25,2050,1h 20m,80
5672,Delhi,Cochin,Multiple carriers,07:30,19:15,8371,11h 45m,705
5673,Delhi,Cochin,Multiple carriers,10:00,19:00,12192,9h,540
5674,Delhi,Cochin,Multiple carriers Premium economy,06:00,18:50,14629,12h 50m,770
5675,Banglore,Delhi,IndiGo,18:25,21:20,4823,2h 55m,175
5676,Delhi,Cochin,Multiple carriers,13:00,19:15,14323,6h 15m,375
5677,Delhi,Cochin,Jet Airways,13:25,12:35 10 May,15129,23h 10m,1390
5678,Delhi,Cochin,IndiGo,06:40,21:00,6758,14h 20m,860
5679,Delhi,Cochin,Multiple carriers,09:00,19:15,14848,10h 15m,615
